Episode,Reward,RewardPerStep
72,6.143827145323586,0.06143827145323586
73,6.622672837764336,0.06622672837764336
74,21.034654898112155,0.21034654898112154
75,8.732393003371666,0.08732393003371666
76,16.20942608680579,0.16209426086805792
77,7.882670724106109,0.0788267072410611
78,10.458130869550985,0.10458130869550984
79,11.600656570708267,0.11600656570708268
80,10.663498694840325,0.10663498694840325
81,9.224975124642317,0.09224975124642316
82,12.042354013336679,0.12042354013336679
83,12.214743786353141,0.12214743786353141
84,6.030177768755993,0.06030177768755993
85,13.19827104935192,0.1319827104935192
86,11.972139796291108,0.11972139796291108
87,6.81713477935174,0.0681713477935174
88,5.155117605608644,0.05155117605608644
89,8.09216096298981,0.0809216096298981
90,7.841531893859756,0.07841531893859756
91,10.880486130861602,0.10880486130861602
92,4.379082104955024,0.04379082104955024
93,9.44565143054374,0.09445651430543739
94,8.943083538089219,0.08943083538089219
95,10.02799412843892,0.10027994128438919
96,3.970498313790429,0.03970498313790429
97,4.558725628576127,0.04558725628576127
98,4.77495414480112,0.0477495414480112
99,13.275297019221687,0.13275297019221688
100,6.179093962613735,0.06179093962613735
101,22.641334772328634,0.22641334772328633
102,7.930864967245147,0.07930864967245146
103,11.608168561565726,0.11608168561565727
104,5.151029995313711,0.051510299953137106
105,9.06324818018076,0.09063248180180761
106,8.124751812676747,0.08124751812676748
107,7.131814077351641,0.0713181407735164
108,11.362386513667914,0.11362386513667914
109,11.014517242034461,0.11014517242034462
110,7.0322224975554635,0.07032222497555464
111,4.149570521134968,0.04149570521134968
112,6.779177732760881,0.06779177732760881
113,8.68364619906455,0.08683646199064549
114,4.049023671741658,0.040490236717416576
115,8.376153426728926,0.08376153426728926
116,7.645142180217092,0.07645142180217092
117,5.053112312556717,0.05053112312556717
118,4.9314906150116995,0.049314906150116994
119,4.424875787092886,0.04424875787092886
120,10.657798530383038,0.10657798530383039
121,10.044110731960789,0.10044110731960788
122,6.412048403475636,0.06412048403475637
123,7.06953561816504,0.0706953561816504
124,6.092810985407259,0.06092810985407259
125,10.348472198567588,0.10348472198567588
126,6.231457772039009,0.06231457772039009
127,9.307135138541781,0.09307135138541782
128,20.942044175662346,0.20942044175662347
129,19.073680340017837,0.19073680340017837
130,5.924800265206895,0.05924800265206895
131,5.708769332447193,0.05708769332447192
132,5.089475476058964,0.05089475476058964
133,6.655173364266046,0.06655173364266047
134,5.831340331494561,0.058313403314945604
135,26.21771461294693,0.2621771461294693
136,14.369536972068786,0.14369536972068786
137,5.506433475308926,0.05506433475308926
138,6.447876115003054,0.06447876115003054
139,4.043389134337589,0.0404338913433759
140,82.73840247177897,0.8273840247177897
141,7.684772824651245,0.07684772824651245
142,4.744163306816854,0.04744163306816854
143,3.75489776119944,0.037548977611994404
144,12.499156426340017,0.12499156426340016
145,7.710337676719373,0.07710337676719373
146,5.318312653217595,0.05318312653217595
147,7.196003752341346,0.07196003752341346
148,8.333740103928472,0.08333740103928472
149,4.0403376458619205,0.0404033764586192
150,4.188424382863287,0.04188424382863287
151,3.2992375224849098,0.032992375224849095
152,11.63883657434196,0.1163883657434196
153,5.134679569320333,0.051346795693203336
154,6.840021497599848,0.06840021497599848
155,6.691762471624499,0.06691762471624499
156,5.1819298157555,0.051819298157555
157,5.339918997626576,0.05339918997626576
158,9.135140427137696,0.09135140427137696
159,8.103055835946302,0.08103055835946302
160,7.044549871615161,0.07044549871615162
161,4.352566465642437,0.04352566465642437
162,4.419366073224849,0.044193660732248494
163,5.600854780344771,0.05600854780344771
164,4.818804854717319,0.04818804854717319
165,6.652609485432878,0.06652609485432878
166,8.556574155662247,0.08556574155662247
167,7.149097364396284,0.07149097364396284
168,7.930528333123557,0.07930528333123557
169,5.921409662953864,0.05921409662953864
170,4.549373347432978,0.04549373347432978
171,4.7541079196574065,0.04754107919657406
172,8.637536021051423,0.08637536021051423
173,9.363987068238776,0.09363987068238776
174,3.5091004497296794,0.035091004497296796
175,5.632197825869331,0.05632197825869331
176,13.915282806752872,0.1391528280675287
177,5.0401400430819905,0.050401400430819907
178,10.09827960449997,0.1009827960449997
179,4.558091937013923,0.04558091937013922
180,7.471393060757056,0.07471393060757056
181,6.959446702545335,0.06959446702545334
182,9.320010384618719,0.0932001038461872
183,7.0952248541875536,0.07095224854187554
184,16.90696438258914,0.1690696438258914
185,5.30131286334403,0.0530131286334403
186,5.360493461872099,0.053604934618720984
187,6.2197550901606755,0.06219755090160675
188,7.239772884477103,0.07239772884477104
189,7.397694950049727,0.07397694950049727
190,6.858446946945047,0.06858446946945046
191,6.62150535946746,0.0662150535946746
192,26.713363218441927,0.26713363218441927
193,11.94110853847715,0.1194110853847715
194,4.892206702978701,0.048922067029787006
195,3.8385649089442486,0.03838564908944249
196,4.724203195137246,0.047242031951372464
197,4.269474452119647,0.042694744521196475
198,14.842168565836626,0.14842168565836628
199,5.969939665843036,0.05969939665843036
200,5.344892711488767,0.05344892711488767
201,6.399018190463682,0.06399018190463682
202,5.480713812882306,0.05480713812882306
203,7.793037116540608,0.07793037116540608
204,9.55080204127833,0.09550802041278329
205,9.18384525659475,0.09183845256594751
206,6.937044034952784,0.06937044034952784
207,7.303301350591214,0.07303301350591214
208,7.059528506734398,0.07059528506734397
209,4.240734943693571,0.042407349436935714
210,11.876038274727012,0.11876038274727012
211,13.792350275045434,0.13792350275045434
212,8.512644835993518,0.08512644835993517
213,6.21032099446317,0.0621032099446317
214,8.029966697826943,0.08029966697826943
215,5.663453802769998,0.05663453802769998
216,7.659053588387388,0.07659053588387388
217,9.87678982921459,0.09876789829214591
218,10.96868813763733,0.1096868813763733
219,7.45522303514054,0.0745522303514054
220,10.798964789842982,0.10798964789842982
221,13.250367618846372,0.13250367618846373
222,12.863970878115047,0.12863970878115047
223,4.947521545131369,0.0494752154513137
224,8.773342873295485,0.08773342873295485
225,21.287994108077495,0.21287994108077496
226,8.107135139148458,0.08107135139148458
227,6.131551958676668,0.061315519586766676
228,5.659357879872756,0.05659357879872756
229,17.866072208945457,0.17866072208945458
230,7.1364211633006045,0.07136421163300605
231,5.030760020388517,0.050307600203885174
232,6.201202376228968,0.06201202376228968
233,6.200901741777411,0.062009017417774114
234,4.079716189358488,0.040797161893584885
235,7.026426780977249,0.07026426780977249
236,15.496823015446108,0.15496823015446107
237,4.920229565357522,0.049202295653575215
238,14.3445371413713,0.143445371413713
239,17.675650062921644,0.17675650062921644
240,4.418632751726326,0.044186327517263264
241,5.47973375259129,0.0547973375259129
242,16.815617078851503,0.16815617078851502
243,5.299450640924004,0.05299450640924004
244,26.7473400338474,0.267473400338474
245,11.044091305170086,0.11044091305170087
246,12.358908141252611,0.12358908141252611
247,16.17351396523025,0.1617351396523025
248,4.506747785681065,0.04506747785681065
249,7.55107344026788,0.0755107344026788
250,7.750577447986959,0.07750577447986959
251,6.2999015777422045,0.06299901577742205
252,6.132136371776178,0.06132136371776178
253,15.588073204103118,0.15588073204103117
254,4.999720876223494,0.049997208762234936
255,39.620612110225856,0.39620612110225856
256,11.427153763297893,0.11427153763297893
257,9.51657104900915,0.0951657104900915
258,8.0278765151431,0.08027876515143101
259,9.370815831283494,0.09370815831283494
260,7.83162523405442,0.0783162523405442
261,6.254830150636457,0.06254830150636458
262,7.209121710421032,0.07209121710421032
263,7.0899975535179385,0.07089997553517939
264,6.962290421187306,0.06962290421187306
265,8.63531423230229,0.08635314232302291
266,7.296129754813781,0.07296129754813781
267,3.8896709612084153,0.038896709612084156
268,12.004375250410131,0.12004375250410132
269,11.253665128077158,0.11253665128077157
270,8.50909037538774,0.08509090375387739
271,6.444556622621173,0.06444556622621173
272,7.416627540951993,0.07416627540951992
273,5.985309397128371,0.05985309397128371
274,5.292843778961944,0.05292843778961944
275,5.566697336963206,0.05566697336963206
276,8.393089039197918,0.08393089039197918
277,9.625000084862496,0.09625000084862495
278,8.604970642802106,0.08604970642802107
279,14.347195215581468,0.14347195215581468
280,6.889321995752357,0.06889321995752357
281,5.705915470695091,0.05705915470695091
282,6.992301683833736,0.06992301683833736
283,7.441076923895326,0.07441076923895326
284,9.79016990101996,0.0979016990101996
285,7.074428134701494,0.07074428134701494
286,4.835118313165673,0.04835118313165673
287,10.553596183727953,0.10553596183727952
288,7.606607739351737,0.07606607739351737
289,7.564230432480497,0.07564230432480497
290,7.895245788007167,0.07895245788007167
291,7.254395555893386,0.07254395555893386
292,17.869020569384034,0.17869020569384034
293,6.721315954930236,0.06721315954930236
294,1.0291515555500097,1.0291515555500097
295,6.9604762497237305,0.06960476249723731
296,18.454290282255705,0.18454290282255706
297,5.098776153250583,0.05098776153250583
298,5.140959627169002,0.05140959627169002
299,7.484639443814731,0.0748463944381473
300,9.511374540548278,0.09511374540548279
301,17.587580453984057,0.17587580453984056
302,5.267510442201067,0.05267510442201066
303,6.004369048829176,0.06004369048829176
304,11.065354905731684,0.11065354905731685
305,18.524202862879207,0.18524202862879208
306,8.301239068470233,0.08301239068470233
307,5.260941966620798,0.05260941966620798
308,7.626662494932469,0.0762666249493247
309,9.444135310511639,0.0944413531051164
310,9.579862572456873,0.09579862572456874
311,4.629056979324053,0.04629056979324053
312,6.5423330749289965,0.06542333074928997
313,8.090234244420454,0.08090234244420454
314,4.021927394510218,0.040219273945102184
315,12.309585811570484,0.12309585811570484
316,5.684105491690733,0.05684105491690733
317,12.33016003668352,0.1233016003668352
318,5.613945132746913,0.056139451327469135
319,7.178584982833772,0.07178584982833773
320,6.485795625413523,0.06485795625413524
321,5.3900363783703416,0.053900363783703414
322,12.316703481536592,0.12316703481536592
323,5.349310710613765,0.05349310710613765
324,4.664769608935266,0.04664769608935267
325,6.2461585070949805,0.06246158507094981
326,6.142968926938387,0.06142968926938387
327,10.700100303451816,0.10700100303451815
328,4.672733739803516,0.04672733739803516
329,7.534009555056147,0.07534009555056147
330,12.766897651428641,0.1276689765142864
331,9.512345329121107,0.09512345329121107
332,4.103054449207869,0.04103054449207869
333,5.094347432036606,0.050943474320366056
334,4.37333684644973,0.043733368464497296
335,22.724663866939828,0.2272466386693983
336,7.696034706918377,0.07696034706918377
337,4.0718780680775275,0.04071878068077527
338,6.868593572037572,0.06868593572037572
339,7.84442321215871,0.0784442321215871
340,5.910400705010833,0.05910400705010833
341,4.511787225859012,0.045117872258590125
342,8.520028210827054,0.08520028210827053
343,11.355520494234094,0.11355520494234093
344,6.056576290167147,0.06056576290167147
345,9.294227155962288,0.09294227155962288
346,5.089653564724135,0.05089653564724135
347,27.128977587457733,0.2712897758745773
348,17.141569385897043,0.17141569385897043
349,13.03758162433158,0.1303758162433158
350,3.748491854914765,0.03748491854914765
351,6.726401727906739,0.06726401727906739
352,14.947638527663043,0.14947638527663043
353,5.825921079811666,0.05825921079811666
354,7.838113820875513,0.07838113820875513
355,24.839984971828034,0.24839984971828033
356,8.558863653491454,0.08558863653491454
357,4.691350182544573,0.04691350182544573
358,5.776973825320632,0.057769738253206325
359,4.831683281837986,0.04831683281837986
360,9.42136801600463,0.0942136801600463
361,10.533695592481484,0.10533695592481485
362,5.723217600891778,0.05723217600891778
363,9.580062049178792,0.09580062049178792
364,14.482189754354916,0.14482189754354916
365,7.128913994029086,0.07128913994029086
366,11.744739426495101,0.11744739426495102
367,10.155167601138023,0.10155167601138024
368,5.24540375055554,0.0524540375055554
369,5.345408021753995,0.05345408021753995
370,24.838837041976298,0.24838837041976297
371,4.349229852435968,0.04349229852435968
372,5.7287071648434615,0.05728707164843461
373,5.993213015272066,0.05993213015272066
374,6.743447718056166,0.06743447718056167
375,6.734529521279669,0.0673452952127967
376,14.732823607241487,0.14732823607241488
377,12.424832370319518,0.12424832370319518
378,4.37863887183127,0.043786388718312697
379,6.73428179932726,0.0673428179932726
380,7.722543269848109,0.07722543269848109
381,4.933644447761248,0.04933644447761248
382,7.198706159944142,0.07198706159944142
383,11.178822230410557,0.11178822230410557
384,6.026862956791594,0.06026862956791594
385,5.695445883487411,0.05695445883487411
386,15.43971588140968,0.1543971588140968
387,10.13736919615088,0.1013736919615088
388,15.415408838430002,0.15415408838430003
389,10.274488456808978,0.10274488456808978
390,4.86357346778973,0.0486357346778973
391,9.328351787665076,0.09328351787665076
392,15.311283001343677,0.15311283001343676
393,7.9869390605133805,0.0798693906051338
394,8.5804385244783,0.085804385244783
395,11.493986595313118,0.11493986595313117
396,3.7932955619314526,0.03793295561931453
397,5.882395485479989,0.058823954854799895
398,32.62869817000137,0.3262869817000137
399,9.00811253040221,0.0900811253040221
400,11.98673563976974,0.11986735639769741
401,9.066942083313403,0.09066942083313403
402,6.788049161448501,0.067880491614485
403,8.010617124874829,0.08010617124874829
404,5.6284238988784985,0.056284238988784985
405,3.5425608293324413,0.03542560829332441
406,5.621339119785536,0.05621339119785536
407,6.030231919800545,0.060302319198005445
408,5.976014961960763,0.05976014961960763
409,9.28872886216602,0.0928872886216602
410,6.835101559126622,0.06835101559126622
411,5.723359834874668,0.05723359834874668
412,8.06022357816448,0.0806022357816448
413,16.31126617182566,0.1631126617182566
414,3.599771280538703,0.03599771280538703
415,11.714557960774377,0.11714557960774377
416,10.290634266069098,0.10290634266069099
417,6.922783737472872,0.06922783737472872
418,15.200408161804098,0.152004081618041
419,11.015999988718564,0.11015999988718564
420,8.367576349781388,0.08367576349781387
421,9.6942731397417,0.09694273139741699
422,8.86073326815435,0.0886073326815435
423,5.859034972945986,0.05859034972945986
424,4.279232737722818,0.042792327377228184
425,14.715609023434531,0.1471560902343453
426,5.45130355263466,0.0545130355263466
427,12.132447697300769,0.12132447697300769
428,6.083574731846445,0.06083574731846445
429,11.106983678828177,0.11106983678828178
430,18.301023690205025,0.18301023690205023
431,5.213753647604163,0.05213753647604163
432,14.867658605687843,0.14867658605687845
433,15.902079049407893,0.15902079049407894
434,13.674571086778512,0.13674571086778511
435,7.946115301172492,0.07946115301172492
436,15.778878500248007,0.15778878500248006
437,9.041823460098586,0.09041823460098586
438,3.716215249865455,0.03716215249865455
439,12.191410261872695,0.12191410261872695
440,11.241684210380264,0.11241684210380264
441,3.462173421406013,0.03462173421406013
442,7.476769786112378,0.07476769786112378
443,26.96409290260226,0.2696409290260226
444,12.285088591732329,0.1228508859173233
445,7.738244844356876,0.07738244844356876
446,7.747134809770887,0.07747134809770886
447,5.661583303385678,0.056615833033856776
448,8.762152346803408,0.08762152346803408
449,5.91995182073105,0.0591995182073105
450,10.406889868761704,0.10406889868761704
451,5.133043265227071,0.05133043265227071
452,5.683028176398643,0.05683028176398643
453,19.743441572204336,0.19743441572204337
454,7.421462284008026,0.07421462284008026
455,8.179689080060287,0.08179689080060287
456,4.366368762492845,0.043663687624928456
457,5.325958194614395,0.05325958194614395
458,11.62378300584415,0.1162378300584415
459,4.296261845100317,0.04296261845100317
460,6.26578677775735,0.0626578677775735
461,8.258521372054556,0.08258521372054556
462,15.032443364221177,0.15032443364221176
463,5.731794342071157,0.05731794342071157
464,15.625141239838362,0.1562514123983836
465,4.908223215159318,0.049082232151593186
466,4.9111126906177205,0.04911112690617721
467,3.6720888436731114,0.03672088843673112
468,11.848793174967453,0.11848793174967452
469,7.609275001420466,0.07609275001420465
470,9.9247450773421,0.09924745077342101
471,8.514000114373154,0.08514000114373153
472,9.058431583018782,0.09058431583018782
473,9.088311759319513,0.09088311759319513
474,7.856972552721187,0.07856972552721186
475,7.891441880366283,0.07891441880366283
476,7.22775097065757,0.0722775097065757
477,29.10567132678132,0.2910567132678132
478,8.18899188668527,0.0818899188668527
479,16.792016335552617,0.16792016335552618
480,5.906741022450121,0.05906741022450121
481,14.249918287109375,0.14249918287109375
482,5.456683071643661,0.05456683071643661
483,3.7968486468543508,0.037968486468543505
484,5.034280556674484,0.05034280556674484
485,6.680884521562836,0.06680884521562837
486,8.46966751972528,0.08469667519725281
487,10.422191369259052,0.10422191369259051
488,9.508720318792637,0.09508720318792636
489,9.105430021331395,0.09105430021331395
490,7.0726268408419735,0.07072626840841974
491,9.443170451785953,0.09443170451785952
492,8.624243089243008,0.08624243089243007
493,8.024037443300916,0.08024037443300916
494,30.54313732212903,0.3054313732212903
495,24.730975395860376,0.24730975395860377
496,7.692624926501056,0.07692624926501056
497,12.453618186398362,0.12453618186398362
498,9.475243602637466,0.09475243602637466
499,5.23822845067666,0.0523822845067666
500,6.934708468525808,0.06934708468525808
501,14.697840951980153,0.14697840951980154
502,4.252145414116774,0.042521454141167744
503,7.1304543545947485,0.07130454354594748
504,6.320496260070722,0.06320496260070722
505,9.938131758931211,0.09938131758931211
506,5.907433321669649,0.059074333216696494
507,23.839432592784945,0.23839432592784945
508,6.25841009409333,0.06258410094093331
509,12.059852267926544,0.12059852267926545
510,5.394491939790972,0.05394491939790971
511,7.0689293240834905,0.07068929324083491
512,11.978454021117003,0.11978454021117002
513,6.820184584674238,0.06820184584674238
514,4.635288809396156,0.04635288809396156
515,17.666278738407488,0.17666278738407487
516,7.1688982350479895,0.0716889823504799
517,6.2706742619968,0.062706742619968
518,12.971976975871076,0.12971976975871077
519,5.64144525258102,0.056414452525810205
520,8.090854003820908,0.08090854003820908
521,6.340739269215706,0.06340739269215706
522,8.596046182289177,0.08596046182289177
523,7.4045499149295555,0.07404549914929555
524,4.401919426027916,0.044019194260279164
525,5.4939028950932,0.054939028950932
526,5.678019045115228,0.056780190451152276
527,9.334164140595993,0.09334164140595994
528,5.9874347011489215,0.059874347011489214
529,7.27573503320097,0.0727573503320097
530,10.626879250878535,0.10626879250878535
531,8.361169543023932,0.08361169543023932
532,13.331729293938743,0.13331729293938743
533,5.3115599342672155,0.053115599342672154
534,8.005846135634043,0.08005846135634043
535,9.604985477238136,0.09604985477238136
536,8.376170430789736,0.08376170430789737
537,9.88721334654957,0.0988721334654957
538,4.893855484881249,0.048938554848812495
539,7.203509816029527,0.07203509816029527
540,22.51194625237156,0.2251194625237156
541,8.908584904080818,0.08908584904080818
542,5.211414865212079,0.052114148652120794
543,13.35448872441859,0.1335448872441859
544,7.977143265449042,0.07977143265449042
545,8.118932902745156,0.08118932902745156
546,6.517196185429604,0.06517196185429604
547,5.531104057719406,0.05531104057719406
548,9.245245952041582,0.09245245952041582
549,10.581608431991903,0.10581608431991903
550,3.9525704986245587,0.03952570498624559
551,8.639736074890319,0.0863973607489032
552,18.434551459404023,0.18434551459404022
553,7.106830415504713,0.07106830415504713
554,10.472813942362825,0.10472813942362824
555,40.24336755100711,0.4024336755100711
556,6.651471520659316,0.06651471520659316
557,8.830273848191823,0.08830273848191822
558,10.621211857772185,0.10621211857772185
559,4.05323822607711,0.040532382260771105
560,11.996585640652132,0.11996585640652131
561,5.961925138985409,0.05961925138985409
562,5.151594000247031,0.05151594000247031
563,6.085217644193547,0.06085217644193547
564,4.827640673892639,0.04827640673892639
565,8.299868842380095,0.08299868842380094
566,8.484355299673753,0.08484355299673753
567,12.461446528752802,0.12461446528752802
568,6.134661437986334,0.061346614379863336
569,5.268620709323256,0.052686207093232566
570,4.842812067292243,0.04842812067292243
571,4.981553889791129,0.049815538897911286
572,7.365931069242206,0.07365931069242207
573,5.043807324510283,0.05043807324510283
574,5.685427778126709,0.05685427778126709
575,35.94915398610775,0.3594915398610775
576,7.913789431475064,0.07913789431475064
577,5.299590748877715,0.052995907488777146
578,10.213948932884062,0.10213948932884062
579,5.180147898475707,0.05180147898475707
580,4.6363968471983315,0.04636396847198331
581,4.6148951644861596,0.046148951644861595
582,6.3095793437045335,0.06309579343704534
583,11.716547778924085,0.11716547778924084
584,13.056309076804078,0.1305630907680408
585,7.9960599352666755,0.07996059935266675
586,9.271764945659905,0.09271764945659905
587,5.211771159124945,0.05211771159124945
588,7.836222793919438,0.07836222793919438
589,17.19138752366748,0.17191387523667478
590,7.54145510600386,0.0754145510600386
591,14.104233181636003,0.14104233181636003
592,7.286989778654335,0.07286989778654335
593,11.15017982416412,0.11150179824164119
594,5.667769191905802,0.05667769191905802
595,6.269436193469826,0.06269436193469825
596,5.952327609300773,0.059523276093007726
597,6.15459580574299,0.0615459580574299
598,9.407238703930915,0.09407238703930915
599,9.456222974688878,0.09456222974688877
600,9.673557672774331,0.09673557672774331
601,6.7935312715886464,0.06793531271588646
602,16.53099139026573,0.16530991390265729
603,9.64310993484135,0.0964310993484135
604,1.0380444249165794,1.0380444249165794
605,9.525298604506395,0.09525298604506395
606,9.581056949084811,0.09581056949084811
607,8.192125044953611,0.08192125044953612
608,4.790692970080293,0.04790692970080293
609,4.8497359117888115,0.04849735911788811
610,15.977844213239603,0.15977844213239603
611,7.129992873067281,0.07129992873067281
612,24.873324177086097,0.24873324177086098
613,6.886374966491288,0.06886374966491288
614,5.828413879774975,0.05828413879774975
615,9.21508952003824,0.0921508952003824
616,6.303994860270365,0.06303994860270365
617,5.325227551825882,0.05325227551825882
618,7.050973354041751,0.07050973354041751
619,8.456495476407463,0.08456495476407463
620,3.992030962931283,0.03992030962931283
621,13.623356243233099,0.13623356243233098
622,7.250653388868706,0.07250653388868705
623,13.677545306785973,0.13677545306785974
624,12.108707936020316,0.12108707936020316
625,5.262822443594957,0.05262822443594957
626,6.734933320632361,0.06734933320632361
627,11.439430315968293,0.11439430315968294
628,8.160485151543353,0.08160485151543354
629,5.642511161795581,0.05642511161795581
630,5.945147496678844,0.059451474966788445
631,6.921423928792439,0.06921423928792439
632,8.115354525443705,0.08115354525443705
633,5.7613359181590935,0.05761335918159093
634,11.173337398784515,0.11173337398784515
635,6.703694096494208,0.06703694096494207
636,6.9919286242481755,0.06991928624248175
637,8.589578247869191,0.08589578247869191
638,8.329788797635613,0.08329788797635614
639,6.217630529093747,0.06217630529093747
640,7.547846310240038,0.07547846310240038
641,10.740147406452166,0.10740147406452166
642,26.58847603775204,0.2658847603775204
643,9.485845412181291,0.09485845412181292
644,5.942434251831871,0.05942434251831871
645,7.2446595549392,0.07244659554939199
646,5.976912493184511,0.05976912493184511
647,6.3589888698134756,0.06358988869813476
648,10.03121179508954,0.1003121179508954
649,4.70620866504603,0.0470620866504603
650,6.651935504906635,0.06651935504906635
651,8.155814039653619,0.08155814039653618
652,6.746804308524467,0.06746804308524468
653,8.05855516744784,0.08058555167447841
654,8.780408096058009,0.0878040809605801
655,5.874635504694311,0.05874635504694311
656,4.896490263505188,0.048964902635051884
657,4.770960676555357,0.047709606765553574
658,6.271687132477971,0.06271687132477971
659,9.716024049191631,0.09716024049191631
660,14.004344184394098,0.140043441843941
661,16.035674719967066,0.16035674719967066
662,11.119364144127458,0.11119364144127458
663,9.191136374434716,0.09191136374434716
664,5.081190997001179,0.05081190997001179
665,5.91062033304463,0.0591062033304463
666,7.083462093974624,0.07083462093974624
667,11.633088630451493,0.11633088630451492
668,10.853463108683794,0.10853463108683795
669,10.234023170563551,0.10234023170563551
670,9.442735200905085,0.09442735200905085
671,7.154508203869491,0.0715450820386949
672,8.843488908464415,0.08843488908464416
673,9.635855721803921,0.09635855721803921
674,8.458037879555373,0.08458037879555373
675,9.024955112700946,0.09024955112700946
676,7.601195468469869,0.0760119546846987
677,7.859304691649031,0.07859304691649031
678,8.73275916040758,0.0873275916040758
679,8.727271773895238,0.08727271773895237
680,5.25127043010294,0.052512704301029396
681,8.169374836493237,0.08169374836493237
682,9.120020588276445,0.09120020588276445
683,8.045337118717137,0.08045337118717137
684,33.37854109324105,0.3337854109324105
685,6.4604545434916965,0.06460454543491696
686,11.313407496118902,0.11313407496118902
687,6.974203915521976,0.06974203915521976
688,8.881574924509675,0.08881574924509675
689,14.080445059789163,0.14080445059789162
690,9.89472158055546,0.0989472158055546
691,7.1237664881664475,0.07123766488166447
692,11.641525408947466,0.11641525408947466
693,5.53134583439689,0.055313458343968905
694,8.405930267162017,0.08405930267162016
695,10.514787197735789,0.10514787197735789
696,6.284690707386976,0.06284690707386976
697,5.422037822633243,0.05422037822633243
698,14.464809660276208,0.14464809660276207
699,7.083590665503481,0.07083590665503481
700,11.537799968030336,0.11537799968030336
701,9.715574939038058,0.09715574939038057
702,8.866607402336424,0.08866607402336424
703,9.87314102410926,0.09873141024109261
704,82.28907105821627,0.8228907105821627
705,5.301418662579156,0.05301418662579156
706,8.340507865613045,0.08340507865613045
707,9.273863872181963,0.09273863872181963
708,4.231363133130822,0.04231363133130822
709,21.600697311729032,0.21600697311729034
710,29.321715521707848,0.2932171552170785
711,5.462811425807831,0.054628114258078314
712,10.284711378393418,0.10284711378393417
713,24.881573102972517,0.24881573102972518
714,11.20718572531548,0.1120718572531548
715,5.435547116215829,0.05435547116215829
716,4.916880440562733,0.04916880440562733
717,6.92205966818392,0.06922059668183919
718,11.981421173992542,0.11981421173992542
719,8.465018388823124,0.08465018388823124
720,6.336504798236431,0.06336504798236431
721,6.6480345269835635,0.06648034526983564
722,17.112471105492745,0.17112471105492744
723,10.895653542150475,0.10895653542150475
724,6.350462308493559,0.0635046230849356
725,10.345008998947899,0.10345008998947898
726,8.5831637043558,0.08583163704355799
727,8.85184029458537,0.08851840294585371
728,10.311718778132043,0.10311718778132044
729,8.775712870005473,0.08775712870005473
730,5.939617906240169,0.059396179062401695
731,6.636481911261599,0.06636481911261599
732,23.964578953455195,0.23964578953455196
